2018-01-01,Traffic Law Abandoned,"Dublin Dr, So. San Francisco, CA, 94080",37.64208089057929,-122.45497855006418
2018-01-01,Alarm,"Southcliff Av, So. San Francisco, CA, 94080",37.65400342954811,-122.44879117142713
2018-01-01,Dist Others,"Goodwill Industries, Kenwood Wy., So. San Francisco, CA, 94080",37.64195954607987,-122.42557953812839
2018-01-01,Dist Others,"Hazelwood Dr, So. San Francisco, CA, 94080",37.64011186493011,-122.43057302773816
2018-01-01,Traffic Law Abandoned,"Myrtle Av, So. San Francisco, CA, 94080",37.64934725951047,-122.42389141453263
2018-01-01,Police Mutual Aid,"Tulare, Brisbane, CA, 94080",37.68200717165368,-122.39766772605095
2018-01-01,Acc No Injury HR,"Embassy Suites, Gateway Bl., So. San Francisco, CA, 94080",37.65575995888427,-122.40126999495097
2018-01-01,Traffic Law Abandoned,"Newman Dr and King Dr, So. San Francisco, CA, 94080",37.654880055997,-122.45228991957953
2018-01-01,Alarm,"Star Glass Co, Oyster Point Bl., So. San Francisco, CA, 94080",37.66244002974706,-122.38711590572471
2018-01-01,Private Property Tow,"El Camino Real Hy, So. San Francisco, CA, 94080",37.66642248852632,-122.45129761513844
2018-01-01,Acc No Injury HR,"Gunters Restaurant, El Camino Real Hy., So. San Francisco, CA, 94080",37.65540006217899,-122.43587002943033
2018-01-01,Traffic Law Vehicle,"Bart and Mission Rd, So. San Francisco, CA, 94080",37.66362003407609,-122.44197992721665
2018-01-01,Alarm,"Century Technology, Harris Ct., So. San Francisco, CA, 94080",37.65081504250449,-122.40227988101648
2018-01-01,Susp Circ 911,"Hampton Inn, Gateway Bl., So. San Francisco, CA, 94080",37.65607993060776,-122.40035997446472
2018-01-01,Susp Circ 911,"Ongpin Noodle House, Camaritas Av., So. San Francisco, CA, 94080",37.66432360124621,-122.45251226932544
2018-01-01,Alarm,"Wildwood Dr, So. San Francisco, CA, 94080",37.63887156654681,-122.43160543012318
2018-01-01,Traffic Law Abandoned,"Longford Dr, So. San Francisco, CA, 94080",37.66235065194442,-122.45818395709803
2018-01-01,Traffic Law Abandoned,"Garden Chapel, El Camino Real Hy., So. San Francisco, CA, 94080",37.6548379025591,-122.43621302959207
2018-01-01,Alarm,"El Camino Real Hy, So. San Francisco, CA, 94080",37.66642248852632,-122.45129761513844
2018-01-01,Acc No Injury HR,"Fairfax Wy, So. San Francisco, CA, 94080",37.64752577007707,-122.45983073614977
2018-01-01,Burglary,"B St and Second St, So. San Francisco, CA, 94080",37.65257004539136,-122.42990990282499
2018-01-01,Traffic Law Vehicle,"Linden Av and Grand Av, So. San Francisco, CA, 94080",37.65517002793736,-122.41012995243544
2018-01-01,Traffic Law Vehicle,"El Camino Real Hy and S Spruce Av, So. San Francisco, CA, 94080",37.6426700538223,-122.42498989329906
2018-01-01,Traffic Law Vehicle,"Orange Av, So. San Francisco, CA, 94080",37.65852806480971,-122.42289813196784
2018-01-01,Traffic Law Vehicle,"Second Ln, So. San Francisco, CA, 94080",37.65569212873157,-122.41964419192313
2018-01-01,Suspicious Circumstances,"Clay Av, So. San Francisco, CA, 94080",37.66128020648685,-122.45992273450766
2018-01-01,Welfare Check,"Airport Bl and Grand Av, So. San Francisco, CA, 94080",37.654670047412935,-122.40786993988225
2018-01-01,Traffic Law Abandoned,"Dundee Dr and Adrian Av, So. San Francisco, CA, 94080",37.66209004337996,-122.46189993920825
2018-01-01,Traffic Law Vehicle,"Miller Av and Chestnut Av, So. San Francisco, CA, 94080",37.6605900598972,-122.42978995779055
2018-01-01,Suspicious Circumstances,"Yosemite Dr, So. San Francisco, CA, 94080",37.643507788674114,-122.44054637890673
2018-01-01,Traffic Law Abandoned,"Larch Av, So. San Francisco, CA, 94080",37.66732943981776,-122.41657241569989
2018-01-01,Citizen Assist,"Ssf Police Department, Arroyo Dr., So. San Francisco, CA, 94080",37.65212800810897,-122.44302199137931
2018-01-01,Alarm,"Compugen USA, E Grand Av., So. San Francisco, CA, 94080",37.65196952065993,-122.39266813790317
2018-01-01,Traffic Law Abandoned,"Alta Loma Dr, So. San Francisco, CA, 94080",37.66284199585531,-122.45318172936021
2018-01-01,DISABLED VEH,"King Dr and Callan Bl, So. San Francisco, CA, 94080",37.65041002894306,-122.46905992853877
2018-01-01,Petty Theft,"Safeway, Chestnut Av., So. San Francisco, CA, 94080",37.65602000000007,-122.43253999999996
2018-01-01,Police Mutual Aid,"Park Wy, So. San Francisco, CA, 94080",37.661342599427876,-122.41797752328543
2018-01-01,Repossessed Vehicle,"Skyline View Apartments, Callan Bl., So. San Francisco, CA, 94080",37.65040924990945,-122.46905862960503
2018-01-01,Alarm,"Escanyo Dr, So. San Francisco, CA, 94080",37.64962686115046,-122.44590377726719
2018-01-01,Alarm,"Century Technologies, Harris Ct., So. San Francisco, CA, 94080",37.65081504250449,-122.40227988101648
2018-01-01,Dist Noise,"Newman Dr, So. San Francisco, CA, 94080",37.65899506944044,-122.45467161391193
2018-01-01,Alarm,"Little Saigon, Linden Av., So. San Francisco, CA, 94080",37.65261007660575,-122.4110400732874
2018-01-01,Welfare Check,"Airport Inn, Airport Bl., So. San Francisco, CA, 94080",37.65998001500368,-122.40506007386435
2018-01-01,Burglary,"Orange Park, Tennis Dr., So. San Francisco, CA, 94080",37.65123372277669,-122.42508778039506
2018-01-01,Welfare Check,"Gardenside Av, So. San Francisco, CA, 94080",37.66692997985009,-122.437101131773
2018-01-01,Suspicious Circumstances,"Appian Wy, So. San Francisco, CA, 94080",37.64292656364718,-122.4496850270001
2018-01-01,Private Property Tow,"McLellan Dr, So. San Francisco, CA, 94080",37.66234383620852,-122.44631328626603
2018-01-01,Subject Stop,"Linden Av, So. San Francisco, CA, 94080",37.65873157359783,-122.40888474260764
2018-01-01,Burglary,"Conmur St, So. San Francisco, CA, 94080",37.63962411314476,-122.43605076694148
2018-01-01,Court Order Violation,"Hemlock Av, So. San Francisco, CA, 94080",37.66772589609694,-122.4154774830934
2018-01-01,Private Property Tow,"Utah Av, So. San Francisco, CA, 94080",37.64667153678435,-122.39974698481086
2018-01-01,Alarm,"Little Saigon, Linden Av., So. San Francisco, CA, 94080",37.65261007660575,-122.4110400732874
2019-01-01,Fireworks,"Toyon Av, So. San Francisco, CA, 94080",37.65152399349166,-122.42361614929753
2019-01-01,Fireworks,"Green Av, So. San Francisco, CA, 94080",37.664335588619394,-122.40343940302606
2019-01-01,Subject Stop,"Downtown Parking Garage, Miller Av, So. San Francisco, CA, 94080",37.658094092247374,-122.41854120873673
2019-01-01,Disorderly Conduct,"Embassy Suites, Gateway Bl, So. San Francisco, CA, 94080",37.65575995888427,-122.40126999495097
2019-01-01,Fireworks,"Mater Dolorosa, Miller Av, So. San Francisco, CA, 94080",37.658094092247374,-122.41854120873673
2019-01-01,Dist Others,"Residence Inn, Veterans Bl, So. San Francisco, CA, 94080",37.66684004775228,-122.39366994445746
2019-01-01,Welfare Check,"Commercial Av, So. San Francisco, CA, 94080",37.6557041917848,-122.42200831271442
2019-01-01,Dist Party,"Miller Av, So. San Francisco, CA, 94080",37.658094092247374,-122.41854120873673
2019-01-01,Dist Others,"Residence Inn, Veterans Bl, So. San Francisco, CA, 94080",37.66684004775228,-122.39366994445746
2019-01-01,Susp Circ 911,"C St, So. San Francisco, CA, 94080",37.65003612824536,-122.42747434223763
2019-01-01,Alarm,"Korean Bbq House, Gellert Bl, So. San Francisco, CA, 94080",37.648960000000045,-122.45306
2019-01-01,Traffic Law Vehicle,"El Camino Real Hy and S Spruce Av, So. San Francisco, CA, 94080",37.6426700538223,-122.42498989329906
2019-01-01,Dist Party,"Railroad Av, So. San Francisco, CA, 94080",37.653790819732826,-122.4175883877041
2019-01-01,Dist Noise,"Fourth Ln, So. San Francisco, CA, 94080",37.65855094706037,-122.4228941454186
2019-01-01,Dist Domestic,"Olive Av, So. San Francisco, CA, 94080",37.660762770177975,-122.40951815366759
2019-01-01,Dist Others,"Quality Inn & Suites, S Airport Bl, So. San Francisco, CA, 94080",37.64700402192813,-122.40551623871396
2019-01-01,Dist Noise,"King Dr, So. San Francisco, CA, 94080",37.65521309323504,-122.45043466369502
2019-01-01,Dist Domestic,"Embassy Suites, Gateway Bl, So. San Francisco, CA, 94080",37.65575995888427,-122.40126999495097
2019-01-01,Dist Domestic,"Susie Wy and Nora Wy, So. San Francisco, CA, 94080",37.66184005311776,-122.43192994149027
2019-01-01,Alarm,"El Camino High School, Mission Rd, So. San Francisco, CA, 94080",37.66569000000004,-122.44256999999999
2019-01-01,Alarm,"S Spruce Av, So. San Francisco, CA, 94080",37.64754621103884,-122.4196410700261
2019-01-01,Dist Domestic,"Baden Av, So. San Francisco, CA, 94080",37.6561476476182,-122.41935782762441
2019-01-01,Disturbance Verbal,"Olive Av, So. San Francisco, CA, 94080",37.660762770177975,-122.40951815366759
2019-01-01,Subject Stop,"S Spruce Av, So. San Francisco, CA, 94080",37.64754621103884,-122.4196410700261
2019-01-01,Alarm,"Canaan Express, Grand Av, So. San Francisco, CA, 94080",37.657936858567275,-122.42257323537953
2019-01-01,Alarm,"Mailing Service, Ryan Wy, So. San Francisco, CA, 94080",37.64704060993787,-122.41797969741552
2019-01-01,Dist Noise,"McLellan Dr, So. San Francisco, CA, 94080",37.66234383620852,-122.44631328626603
2019-01-01,Alarm,"Airport Blvd Office, Airport Bl, So. San Francisco, CA, 94080",37.65401844959898,-122.40822073663007
2019-01-01,Suspicious Vehicle,"Lux Av and Cypress Av, So. San Francisco, CA, 94080",37.65671003500778,-122.40766994767247
2019-01-01,Traffic Law Vehicle,"Produce Av, So. San Francisco, CA, 94080",37.64807321621311,-122.40695279933448
2019-01-01,Traffic Law Vehicle,"Second Ln, So. San Francisco, CA, 94080",37.65569212873157,-122.41964419192313
2019-01-01,Special Service,"Palm Av, So. San Francisco, CA, 94080",37.659556810467755,-122.42080702325734
2019-01-01,Acc No Injury HR,"Del Monte Av, So. San Francisco, CA, 94080",37.65808512890915,-122.44689637195471
2019-01-01,Burglary,"Hampton Inn, Gateway Bl, So. San Francisco, CA, 94080",37.65607993060776,-122.40035997446472
2019-01-01,Dist Construction Noise,"Lomitas Av, So. San Francisco, CA, 94080",37.65123426474801,-122.44587990966568
2019-01-01,Narcotics,"Golf Mart, Noor Av, So. San Francisco, CA, 94080",37.641480003895175,-122.42175005554245
2019-01-01,Traffic Law Vehicle,"Shannon Dr, So. San Francisco, CA, 94080",37.638269756952965,-122.45292073740475
2019-01-01,Special Service,"Gellert Bl, So. San Francisco, CA, 94080",37.63849376064479,-122.44615583365584
2019-01-01,Special Service,"Baden Av and Airport Bl, So. San Francisco, CA, 94080",37.65374003334611,-122.40836992040667
2019-01-01,Vehicle Stolen,"Sixt Rent A Car, S Airport Bl, So. San Francisco, CA, 94080",37.642020041115835,-122.40279991834532
2019-01-01,Traffic Law Vehicle,"Hemlock Av and Irving St, So. San Francisco, CA, 94080",37.667920034224124,-122.41605989747498
2019-01-01,Hazardous Condition,"Dubuque Av and E Grand Av, So. San Francisco, CA, 94080",37.655320022094685,-122.40611988231825
2019-01-01,Property Incident,"Caltrain Station, Dubuque Av, So. San Francisco, CA, 94080",37.6601173536542,-122.40387257716178
2019-01-01,Damaged Property,"Hickey Bl and Hilton Av, So. San Francisco, CA, 94080",37.66565004720616,-122.45593990313631
2019-01-01,Traffic Law Vehicle,"Greenridge Apartments, El Camino Real Hy, So. San Francisco, CA, 94080",37.6548379025591,-122.43621302959207
2019-01-01,Suspicious Circumstances,"Ponderosa School, Ponderosa Rd, So. San Francisco, CA, 94080",37.646879929453924,-122.43300996609752
2019-01-01,Petty Theft,"Staples, Noor Av, So. San Francisco, CA, 94080",37.64128001168545,-122.42227995946108
2019-01-01,Special Service,"Sixth Ln, So. San Francisco, CA, 94080",37.65762472371656,-122.40953023707806
2019-01-01,Missing Adult,"San Felipe Av, So. San Francisco, CA, 94080",37.657784386607695,-122.44794111616936
2019-01-01,Fire Assist,"Studio Jd, Chestnut Av, So. San Francisco, CA, 94080",37.66171578569886,-122.42934689227022
2019-01-01,Subject Stop,"Century 10, Noor Av, So. San Francisco, CA, 94080",37.641860062755924,-122.42076006607404
2019-01-01,Traffic Law Abandoned,"Athy Dr and Kilconway Ln, So. San Francisco, CA, 94080",37.644230051731796,-122.46769988092953
2019-01-01,Suspicious Person,"Fairfax Wy, So. San Francisco, CA, 94080",37.64752577007707,-122.45983073614977
2019-01-01,Suspicious Circumstances,"Crofton Wy, So. San Francisco, CA, 94080",37.648753973116115,-122.46209955608124
2019-01-01,Burglary,"Gardenside Av, So. San Francisco, CA, 94080",37.66692997985009,-122.437101131773
2019-01-01,Burglary,"Dennys, Airport Bl, So. San Francisco, CA, 94080",37.650279948929615,-122.40800993724407
2019-01-01,Dist Others,"Travelodge Hotel, S Airport Bl, So. San Francisco, CA, 94080",37.64530000000008,-122.40537999999998
2019-01-01,Suspicious Person,"Wildwood Dr, So. San Francisco, CA, 94080",37.63887156654681,-122.43160543012318
2019-01-01,Fraud,"Miller Av, So. San Francisco, CA, 94080",37.658094092247374,-122.41854120873673
2019-01-01,Traffic Law Abandoned,"Dolores Wy, So. San Francisco, CA, 94080",37.666244590227194,-122.43144349236762
2019-01-01,Acc No Injury HR,"Rp At PD, Westborough Bl, So. San Francisco, CA, 94080",37.63944627975164,-122.46320039229622
2019-01-01,Dist Noise,"Terrabay Rec Center, S San Francisco Dr, So. San Francisco, CA, 94080",37.668153482027364,-122.4124421613195
2019-01-01,Suspicious Circumstances,"Public Storage, Meath Dr, So. San Francisco, CA, 94080",37.64314325882233,-122.4654058242427
2019-01-01,Traffic Law Vehicle,"Chestnut Av and Mission Rd, So. San Francisco, CA, 94080",37.65656004085045,-122.43199993038178
2019-01-01,Petty Theft,"Ihop, S Airport Bl, So. San Francisco, CA, 94080",37.645849969992774,-122.40526006665097
2019-01-01,Subject Stop,"Fourth Ln and Maple Av, So. San Francisco, CA, 94080",37.65619002173477,-122.41227991059995
2019-01-01,Suspicious Circumstances,"Haven Av, So. San Francisco, CA, 94080",37.648201604458436,-122.43326665569413
2019-01-01,Narcotics,"Lux Av, So. San Francisco, CA, 94080",37.657459859772175,-122.4110762364619
2019-01-01,Susp Circ 911,"Ssf Default Location, Info Av, So. San Francisco, CA, 94080"
2019-01-01,Dist Others,"Baden Av, So. San Francisco, CA, 94080",37.6561476476182,-122.41935782762441
2019-01-01,Acc No Injury,"Miller Av and Maple Av, So. San Francisco, CA, 94080",37.656650062490556,-122.41210992560354
2019-01-01,Subject Stop,"San Bruno Towne Center, El Camino Real Hy, San Bruno, CA, 94080",37.63893000000007,-122.42235
2019-01-01,Burglary,"Public Storage, S Spruce Av, So. San Francisco, CA, 94080",37.64754621103884,-122.4196410700261
2019-01-01,Annoying Telephone Call,"McLellan Dr, So. San Francisco, CA, 94080",37.66234383620852,-122.44631328626603
2019-01-01,Dist Others,"Kwik Serv Hazelwood, El Camino Real Hy, So. San Francisco, CA, 94080",37.64290997778304,-122.42539003332548
2019-01-01,Alarm,"Clay Av, So. San Francisco, CA, 94080",37.66128020648685,-122.45992273450766
2019-01-01,Traffic Law Vehicle,"El Camino Real Hy and Arroyo Dr, So. San Francisco, CA, 94080",37.65656004085045,-122.43617990167633
2019-01-01,Welfare Check,"All Seasons Lodge, El Camino Real Hy, So. San Francisco, CA, 94080",37.65212003664377,-122.43162992281736
2019-01-01,Hazardous Condition,"Sister Cities Bl and Airport Bl, So. San Francisco, CA, 94080",37.664340039558866,-122.39921989962423
2019-01-01,Special Service,"Holly Av and Mission Rd, So. San Francisco, CA, 94080",37.66110005679592,-122.43857989201257
2019-01-01,Special Service,"Sister Cities Bl and Hillside Bl, So. San Francisco, CA, 94080",37.66833003501796,-122.41444990151302
2019-01-01,Acc No Injury HR,"W Orange Av and El Camino Real Hy, So. San Francisco, CA, 94080",37.65033002367724,-122.4305199377381
2019-01-01,Dist Juveniles,"Heather Wy and Crestwood Dr, So. San Francisco, CA, 94080",37.6662100421573,-122.43315990196223
2020-01-01,Fireworks,"Grand Av and Linden Av, So. San Francisco, CA, 94080",37.65517002793736,-122.41012995243544
2020-01-01,Alarm,"South City Optometric, Linden Av, So. San Francisco, CA, 94080",37.65873157359783,-122.40888474260764
2020-01-01,Fireworks,"Rear Of, Alta Mesa Dr, So. San Francisco, CA, 94080",37.653938897733326,-122.44766336207233
2020-01-01,Fireworks,"Zamora Dr, So. San Francisco, CA, 94080",37.640623664965695,-122.43858594914832
2020-01-01,Susp Circ 911,"Embassy Suites, Gateway Bl, So. San Francisco, CA, 94080",37.65575995888427,-122.40126999495097
2020-01-01,Susp Circ 911,"1157 Herman St Sb, Info Av, So. San Francisco, CA, 94080"
2020-01-01,SPCA Case,"Manzanita Av, So. San Francisco, CA, 94080",37.64989394328245,-122.42124489037926
2020-01-01,Fireworks,"Evergreen Dr and Miller Av, So. San Francisco, CA, 94080",37.66689002405242,-122.43952989691846
2020-01-01,Susp Circ 911,"Morningside Av, So. San Francisco, CA, 94080",37.66905095034737,-122.43277438986394
2020-01-01,Dist Party,"Olive Av, So. San Francisco, CA, 94080",37.660762770177975,-122.40951815366759
2020-01-01,Susp Circ 911,"HOME2 Suites By Hilton San Francisco, Gateway Bl, So. San Francisco, CA, 94080"
2020-01-01,Dist Others,"Dennys, Airport Bl, So. San Francisco, CA, 94080",37.650279948929615,-122.40800993724407
2020-01-01,Suspicious Person,"Hazelwood Dr, So. San Francisco, CA, 94080",37.64011186493011,-122.43057302773816
2020-01-01,Susp Circ 911,"Piccadilly Pl, So. San Francisco, CA, 94080",37.63200126491472,-122.43116820427629
2020-01-01,Civil Case,"Ac Hotel, Veterans Bl, So. San Francisco, CA, 94080",37.6643100588608,-122.39584996335624
2020-01-01,Alarm,"South City Optometric, Linden Av, So. San Francisco, CA, 94080",37.65873157359783,-122.40888474260764
2020-01-01,Welfare Check,"Embassy Suites, Gateway Bl, So. San Francisco, CA, 94080",37.65575995888427,-122.40126999495097
2020-01-01,Susp Circ 911,"Hotel Focus Sfo, Mitchell Av, So. San Francisco, CA, 94080",37.649450015003666,-122.40443993782101
2020-01-01,Susp Circ 911,"Embassy Suites, Gateway Bl, So. San Francisco, CA, 94080",37.65575995888427,-122.40126999495097
2020-01-01,Traffic Law Abandoned,"Hazelwood Dr, So. San Francisco, CA, 94080",37.64011186493011,-122.43057302773816
2020-01-01,Susp Circ 911,"Alta Mesa Dr, So. San Francisco, CA, 94080",37.653938897733326,-122.44766336207233
2020-01-01,Susp Circ 911,"HOME2 Suites By Hilton San Francisco, Gateway Bl, So. San Francisco, CA, 94080"
2020-01-01,Dist Others,"Railroad Av, So. San Francisco, CA, 94080",37.653790819732826,-122.4175883877041
2020-01-01,Susp Circ 911,"Linden Av, So. San Francisco, CA, 94080",37.65873157359783,-122.40888474260764
2020-01-01,Subject Stop,"Magnolia Av and Grand Av, So. San Francisco, CA, 94080",37.65726005549415,-122.4195199471058
2020-01-01,Susp Circ 911,"Antoinette Ln, So. San Francisco, CA, 94080",37.65440197017883,-122.43116176886704
2020-01-01,Fraud,"Circle K, Airport Bl, So. San Francisco, CA, 94080",37.65401844959898,-122.40822073663007
2020-01-01,Subject Stop,"Circle K, Airport Bl, So. San Francisco, CA, 94080",37.65401844959898,-122.40822073663007
2020-01-01,Susp Circ 911,"Marriot Courtyard, Veterans Bl, So. San Francisco, CA, 94080",37.66618994445755,-122.39450003664369
2020-01-01,Susp Circ 911,"Portola Av, So. San Francisco, CA, 94080",37.645915044772394,-122.42459489611191
2020-01-01,Dist Others,"Rocca Av, So. San Francisco, CA, 94080",37.66221424073028,-122.41829253506315
2020-01-01,Suspicious Circumstances,"Buxton Av, So. San Francisco, CA, 94080",37.662632247814265,-122.46004137988247
2020-01-01,Dist Others,"Hotel Focus Sfo, Mitchell Av, So. San Francisco, CA, 94080",37.649450015003666,-122.40443993782101
2020-01-01,Burglary,"Palm Av, So. San Francisco, CA, 94080",37.659556810467755,-122.42080702325734
2020-01-01,Dist Noise,"Mayfair Av, So. San Francisco, CA, 94080",37.651809483581275,-122.42192782733999
2020-01-01,Susp Circ 911,"Camaritas Av, So. San Francisco, CA, 94080",37.66432360124621,-122.45251226932544
2020-01-01,Susp Circ 911,"Miller Av, So. San Francisco, CA, 94080",37.658094092247374,-122.41854120873673
2020-01-01,Dist Noise,"Chestnut Av and El Camino Real Hy, So. San Francisco, CA, 94080",37.655230042364096,-122.43432993182648
2020-01-01,Alarm,"Joseph A. Fernekes Building, Tennis Dr, So. San Francisco, CA, 94080"
2020-01-01,Suspicious Person,"Grand Av and Cypress Av, So. San Francisco, CA, 94080",37.65482004157026,-122.40856991261643
2020-01-01,Trespassing,"Starbucks, Grand Av, So. San Francisco, CA, 94080",37.657936858567275,-122.42257323537953
2020-01-01,Dist Noise,"West Bay Alano, Mosswood Wy, So. San Francisco, CA, 94080",37.641459331731085,-122.42633146224512
2020-01-01,Police Mutual Aid,"Travelodge Hotel, S Airport Bl, So. San Francisco, CA, 94080",37.64530000000008,-122.40537999999998
2020-01-01,Susp Circ 911,"Lux Av, So. San Francisco, CA, 94080",37.657459859772175,-122.4110762364619
2020-01-01,Susp Circ 911,"HOME2 Suites By Hilton San Francisco, Gateway Bl, So. San Francisco, CA, 94080"
2020-01-01,Grand Theft,"Travelodge Hotel, S Airport Bl, So. San Francisco, CA, 94080",37.64530000000008,-122.40537999999998
2020-01-01,Attempt To Contact,"Erin Pl, So. San Francisco, CA, 94080",37.64063862716471,-122.45515961638392
2020-01-01,Susp Circ 911,"Hillside Bl, So. San Francisco, CA, 94080",37.66926072433462,-122.4208902178911
2020-01-01,Susp Circ 911,"Hill Av, So. San Francisco, CA, 94080",37.64896202747411,-122.43351391941941
2020-01-01,Suspicious Circumstances,"Francisco Dr, So. San Francisco, CA, 94080",37.64500088811049,-122.42335437693767
2020-01-01,Attempt To Contact,"Highland Av, So. San Francisco, CA, 94080",37.66656350403207,-122.41468384199898
2020-01-01,Welfare Check,"Treasure Island, El Camino Real Hy, So. San Francisco, CA, 94080",37.6548379025591,-122.43621302959207
2020-01-01,Alarm,"Dj&j Auto Care, San Mateo Av, So. San Francisco, CA, 94080",37.64531000000005,-122.41010999999997
